spec,line_no,class,section,story,requirement_id,raw_line
PV,310,REQ-DEF,Requirements,6,S6-R11,"- **S6-R11:** Every export includes the per-row **Location** column whenever it is shown on screen (more than one location in scope, S2-R12 / S3-R10), in its on-screen column position. Both exports also include a ""Locations:"" line naming the location or locations the report is scoped to, or ""All locations"" when every location the user has access to is selected. In the PDF the ""Locations:"" line appears in the header area; in the CSV it appears as a leading metadata line above the column-header row."
PV,312,LABEL,Requirements,6,,**Negative cases:**
PV,314,REQ-DEF,Requirements,6,S6-N1,"- **S6-N1:** If an export fails, an error toast is shown. The server-provided message is used when available; otherwise the toast reads **""Failed to export velocity report (csv)""** or **""Failed to export velocity report (pdf)""**."
PV,316,RULE,Requirements,6,,---
PV,318,HEADING,Requirements,7,,### Story 7: Visual Conformance
PV,320,STORY-INTRO,Requirements,7,,The report's visual treatment (self-contained normative rules).
PV,322,LABEL,Requirements,7,,**Design:** TBD   **Jira:** TBD
PV,324,LABEL,Requirements,7,,**Requirements:**
PV,326,REQ-DEF,Requirements,7,S7-R1,- **S7-R1:** The page uses the two-tone theme: white card surfaces (toolbar + table cells) on the standard soft blue-grey page background. No card border-radius (edge-to-edge table).
PV,327,REQ-DEF,Requirements,7,S7-R2,"- **S7-R2:** The toolbar background is white (dark mode: black). Internal toolbar padding is 32px top, 2rem right, 24px bottom, 2rem left."
PV,328,REQ-DEF,Requirements,7,S7-R3,- **S7-R3:** Table header cells have a white background and a 1px top border separating them from the toolbar.
PV,329,REQ-DEF,Requirements,7,S7-R4,- **S7-R4:** Table body cells have a white background.
PV,330,REQ-DEF,Requirements,7,S7-R5,- **S7-R5:** The leftmost cell in every row (header and body) has 2rem left padding; the rightmost cell has 2rem right padding.
PV,331,REQ-DEF,Requirements,7,S7-R6,"- **S7-R6:** The report supports dark mode; page background, toolbar, and cells use their dark-mode equivalents. The grey â“˜ info icon uses a token that meets at least a 3:1 contrast ratio against the cell background in both light and dark mode."
PV,332,REQ-DEF,Requirements,7,S7-R7,"- **S7-R7:** These rules are the normative visual spec for this report as built. If the application's report styling evolves after this spec is locked, this report's visual treatment should be updated in a new spec round; this spec is the source of truth for this report."
PV,333,REQ-DEF,Requirements,7,S7-R8,"- **S7-R8:** When shown (S2-R12 / S3-R10), the per-row **Location** column renders as the **leftmost** column, before Type, using the suite's standard column treatment so its placement matches the same column on the other reports in the suite. The Location filter control (S2-R9) keeps a **constant width** regardless of the selected label (a single location name, several, or ""All Locations""), so the toolbar layout does not shift when the selection changes."
PV,335,RULE,Requirements,7,,---
PV,337,HEADING,User Feedback Summary,,,## 7. User Feedback Summary
PV,339,TABLE-ROW,User Feedback Summary,,,| Trigger | Message | Behavior |
PV,340,TABLE-HDR,User Feedback Summary,,,| --- | --- | --- |
PV,341,TABLE-ROW,User Feedback Summary,,,"| Export succeeds (CSV) | ""Velocity report exported (CSV)"" | Success toast, auto-fades |"
PV,342,TABLE-ROW,User Feedback Summary,,,"| Export succeeds (PDF) | ""Velocity report exported (PDF)"" | Success toast, auto-fades |"
PV,343,TABLE-ROW,User Feedback Summary,,,| Export fails — server message available | Server-provided message | Error toast |
PV,344,TABLE-ROW,User Feedback Summary,,,"| Export fails — no server message (CSV) | ""Failed to export velocity report (csv)"" | Error toast |"
PV,345,TABLE-ROW,User Feedback Summary,,,"| Export fails — no server message (PDF) | ""Failed to export velocity report (pdf)"" | Error toast |"
PV,346,TABLE-ROW,User Feedback Summary,,,"| No parts match the filters | ""Empty bays, endless possibilities. Get Going!"" | Empty-state label in the data area (the application's standard reports no-data label) |"
PV,348,NARRATIVE,User Feedback Summary,,,*\* Casing note: the success toasts use uppercase *`(CSV)`* / *`(PDF)`* while the failure toasts use lowercase *`(csv)`* / *`(pdf)`*. This is the shipped wording and is documented as-is; a future copy pass may normalize the casing.*
PV,350,RULE,User Feedback Summary,,,---
PV,352,HEADING,Change Log,,,## 8. Change Log
PV,354,TABLE-HDR,Change Log,,,| Date | Reporter | Change |
PV,355,TABLE-HDR,Change Log,,,| --- | --- | --- |
PV,356,CHANGELOG-ROW,Change Log,,,| 2026-05-19 | @claude | Initial draft. |
PV,357,CHANGELOG-ROW,Change Log,,,| 2026-05-31 | @claude | Major overhaul — renamed to **Parts Velocity**; A/B/C/D groups removed; catalogue parts added; exports match screen column/sort. |
PV,358,CHANGELOG-ROW,Change Log,,,"| 2026-06-04 | @chris | ""Demand Hits"" → **""Demand""**; build-accuracy rewrite (Days of Supply removed, Bin server-side, permission documented, Min/Max read-only, Story 5 added); Units Returned re-sourced from part-return records. |"
PV,359,CHANGELOG-ROW,Change Log,,,| 2026-06-07 | @chris / @claude | Functional-purity pass + two code-verified lock loops; Min/Max export-sort fixed; S4-E1 and S5-R7 added; Reports → Parts section creation made explicit; Units Returned tooltip dropped. Status: Ready for dev. |
PV,360,CHANGELOG-ROW,Change Log,,,"| 2026-07-11 | @claude | **Suite-alignment rewrite (code-verified).** Added the five **profitability columns** (Unit Cost, Sell Price, Revenue, Margin, Margin %; S4-R2/R4, S5-R4a, S5-R5); column count 15→**20**, default-visible 9→**14**. Added the **Units Sold tooltip** (S3-R6) + **S5-R7** (movement-vs-billed basis; the deferred ""Units Billed"" column). Added the **multi-location filter** (S2-R9, rightmost, default active location) and the **per-location inventory / merged-catalogue row model** (S3-R1a). Expanded Story 4 to a **remembered-view** model (filters + columns + sort, **per browser**, restore overrides first-visit defaults, defensive fallback). Documented the deliberate **export vs screen differences** (right-alignment S6-R10; nulls-last-in-export vs on-screen default S3-R3/S6-R4) and stated the **no-All-Time** scope (§2, S2-R2). Stripped sibling-report references; visual rules self-contained (Story 7). Concrete definitions added/tightened: profitability window anchor = work-order date; Demand unaffected by reversals; Last Sale all-time but location-scoped; Window inclusive + floor 1; half-up-away-from-zero rounding; Turns/Yr `0.00` at on-hand 0; negative movement/money render with a leading minus; first-click-ascending sort + direction indicator; empty-state string quoted verbatim; CSV carries untruncated text. Fixed the Revenue/Margin/Demand ""never null"" wording (S3-R9/S5-R5). |"
PV,361,CHANGELOG-ROW,Change Log,,,"| 2026-07-11 | @chris / @claude | **Two owner decisions on profitability correctness.** (1) **Reversals netted from the billed-line columns** — Revenue/Margin/Unit Cost/Sell Price **and** Sold via WO / Sold via Parts Sale / catalogue Units Sold all exclude reversed/voided sales, consistent with (movement-based) inventory Units Sold (§3, S5-R4a, S5-R4b). *Build-delta: the current billed-side queries do not net reversals and must exclude reversed invoices across all these columns.* (2) **No-activity exclusion broadened + BUILT** — an inventory part is now dropped only when it has zero movement AND \< 1 on hand AND zero billed revenue (S3-N1), so profitable rows never vanish; implemented in the handler + fetcher this session (LOCAL/uncommitted on the suite branch). |"
PV,362,CHANGELOG-ROW,Change Log,,,"| 2026-07-16 | @chris / @claude | Moved to **server-side data model**: report is server-paginated (§2); all filters and search apply server-side (S2-R10); sorting is server-side (S3-R3) with null placement stated as server sort semantics, removing the on-screen-vs-export null-sorting difference (S6-R4); exports match the current filters + sort. Capped the **Custom** date range at a 366-day maximum span (S2-R3). Confirmed **search** is a page-local toolbar input, not the application global search bar (S2-R6). Header cleanup: removed the loose Companion Video and status-badge paragraphs. *Per Milan Zivanovic's 2026-07-15 engineering review; server-side model is the committed build target (spec ahead of current code by design).* |"
PV,363,CHANGELOG-ROW,Change Log,,,"| 2026-07-29 | @chris / @claude | Renamed the ""Catalogue"" part type to ""Special Order"" (display + value); renamed the ""Sold via WO"" / ""Sold via Parts Sale"" columns to ""Sold (WO)"" / ""Sold (Parts Sale)""; added a per-row Location column (shown when more than one location is in scope; ""Multiple"" on rows spanning locations) plus a ""Locations:"" export line and a constant-width Location filter. |"
TU,1,CAPTURE-HDR,,,,# Technician Utilization Report
TU,3,CAPTURE-HDR,,,,> **VERBATIM CAPTURE — current Confluence spec**
TU,4,CAPTURE-HDR,,,,> - pageId: 641400833
TU,5,CAPTURE-HDR,,,,> - Page title: Technician Utilization Report
TU,6,CAPTURE-HDR,,,,> - Current version: v5
TU,7,CAPTURE-HDR,,,,> - Last updated: 2026-07-29T06:45:11.442Z by Chris Ward
TU,8,CAPTURE-HDR,,,,> - Confluence space: ~712020aa00b8d6a71f4259891982a304227c20
TU,9,CAPTURE-HDR,,,,"> - Captured: 2026-07-31 (REST storage-format -> markdown via html2text, unicode-preserving; escape-normalized to match the 2026-07-28 capture pipeline — validated 6/6 byte-identical on the prior versions)"
TU,11,RULE,,,,---
TU,12,TABLE-ROW,(front matter),,,|
TU,13,TABLE-HDR,(front matter),,,---|---
TU,14,META-TABLE,(front matter),,,**Epic**|  TBD
TU,15,META-TABLE,(front matter),,,**Owner**|  Chris W.
TU,16,META-TABLE,(front matter),,,**Status**|  In review — 2026-07-16
TU,17,META-TABLE,(front matter),,,**Branch**|  TBD
TU,19,HEADING,Technician Utilization — Product Specification,,,# Technician Utilization — Product Specification
TU,21,HEADING,Business Case,,,## 1. Business Case
TU,23,NARRATIVE,Business Case,,,"Shop managers want to know, for each technician, how much of their clocked time is billable work-order time versus internal, non-billable time — and what that internal time costs the shop."
