internal_id,testrail_case_id,testrail_link,report,section,title,title_len,d1_useful,d1_reason,d2a_sense,d2a_reason,d3_genuine_layman,d3_traceable,d3_jargon_in_tester_text,d3_internal_id_in_tester_text,refs
SBR-TOT-01,C30237,https://shopview.testrail.io/index.php?/cases/view/30237,SBR,SBR — Subtotal & Totals,"Subtotal: rightmost, pinned right, bold everywhere; header row sticky on scroll",79,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8627 (specs/sbr-sales-by-representative.md Story 10 S10-R1; S10-R2; S10-R3; S10-R4; S10-R6; S10-N1; Story 18 S18-R7.5)
SBR-TOT-02,C30238,https://shopview.testrail.io/index.php?/cases/view/30238,SBR,SBR — Subtotal & Totals,Desktop Totals row merges the identifier columns and sticks to the bottom,73,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8627 (specs/sbr-sales-by-representative.md Story 10 S10-R5; S10-N1; Story 16 S16-R4)
SBR-TOT-03,C30239,https://shopview.testrail.io/index.php?/cases/view/30239,SBR,SBR — Subtotal & Totals,Mobile shows a simplified totals bar below the table; Subtotal at right,71,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8627 (specs/sbr-sales-by-representative.md Story 10 S10-R5 (mobile); Story 17 S17-R4)
SBR-TREE-05,C30221,https://shopview.testrail.io/index.php?/cases/view/30221,SBR,SBR — Rep Rows & Tree,Expanding a rep loads its invoices on demand with a row-level spinner,69,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8624 (specs/sbr-sales-by-representative.md Story 6 S6-R1; S6-R2; S6-R3; S6-E1)
SBR-TREE-06,C30222,https://shopview.testrail.io/index.php?/cases/view/30222,SBR,SBR — Rep Rows & Tree,The header chevron expands every visible rep and its glyph tracks state,71,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8624 (specs/sbr-sales-by-representative.md Story 6 S6-R5; S6-R6)
SBR-TREE-07,C30223,https://shopview.testrail.io/index.php?/cases/view/30223,SBR,SBR — Rep Rows & Tree,Each invoice appears under exactly one rep or the Unassigned row,64,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8624 (specs/sbr-sales-by-representative.md Story 6 S6-R7; §3 Key Decisions)
SBR-TREE-08,C30224,https://shopview.testrail.io/index.php?/cases/view/30224,SBR,SBR — Rep Rows & Tree,"Expansion survives filter and sort changes within the session, resets on reload",79,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8624 (specs/sbr-sales-by-representative.md Story 6 S6-R8; S6-N1; Story 23 S23-R2)
SBR-TREE-09,C30225,https://shopview.testrail.io/index.php?/cases/view/30225,SBR,SBR — Rep Rows & Tree,Detail rows run newest first with a numeric invoice-number tie-break,68,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8624 (specs/sbr-sales-by-representative.md Story 6 S6-R9; Story 11 S11-R2)
SBR-TYPE-02,C30206,https://shopview.testrail.io/index.php?/cases/view/30206,SBR,SBR — Product Type Filter,"Product Type: three options, Parts & Service default, each option filters right",79,KEEP,Filter data-effect contract — changes which rows/totals appear; failures are real.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8621 (specs/sbr-sales-by-representative.md Story 3 S3-R1; S3-R2; S3-R3; S3-R4; S3-R5; S3-R6; S3-R7)
SBR-UNAS-01,C30261,https://shopview.testrail.io/index.php?/cases/view/30261,SBR,SBR — Show Unassigned,"Show Unassigned sits between the column selector and the date picker, off",73,KEEP,Unassigned-row contract — off-by-default toggle the PO called out on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8639 (specs/sbr-sales-by-representative.md Story 22 S22-R1; S22-R2; Story 18 S18-R7.2)
SBR-UNAS-02,C30262,https://shopview.testrail.io/index.php?/cases/view/30262,SBR,SBR — Show Unassigned,Show Unassigned adds one top-pinned Unassigned row that acts like a rep row,75,KEEP,Unassigned-row contract — off-by-default toggle the PO called out on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8639 (specs/sbr-sales-by-representative.md Story 22 S22-R3; S22-R4; S22-R5; S22-R6; Story 6 S6-R1)
SBR-UNAS-04,C30264,https://shopview.testrail.io/index.php?/cases/view/30264,SBR,SBR — Show Unassigned,No empty Unassigned row is ever rendered,40,KEEP,Unassigned-row contract — off-by-default toggle the PO called out on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8639 (specs/sbr-sales-by-representative.md Story 22 S22-N1; Story 6 S6-N2)
SBR-VIS-01,C30305,https://shopview.testrail.io/index.php?/cases/view/30305,SBR,SBR — Visual Conformance & Accessibility,Layout: white toolbar; blue-grey page; separator; edge-to-edge white table,74,WEAK-KEEP,Px/hex toolbar/table theme parroting; verify once.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8635 (specs/sbr-sales-by-representative.md Story 18 S18-R1; S18-R2; S18-R3; S18-R4; S18-R5; S18-R7.1–R7.6; S18-N1)
SBR-VIS-02,C30306,https://shopview.testrail.io/index.php?/cases/view/30306,SBR,SBR — Visual Conformance & Accessibility,"Dark mode: page, toolbar, table; Totals switch to dark equivalents",66,WEAK-KEEP,Dark-mode equivalents; verify once.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8635 (specs/sbr-sales-by-representative.md Story 18 S18-R8)
SBR-VIS-03,C30307,https://shopview.testrail.io/index.php?/cases/view/30307,SBR,SBR — Visual Conformance & Accessibility,Every icon-only control carries its specified accessible name,61,KEEP,Accessibility/visual conformance requirement from the spec.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8635 (specs/sbr-sales-by-representative.md Story 18 S18-R9)
SBR-VIS-04,C30308,https://shopview.testrail.io/index.php?/cases/view/30308,SBR,SBR — Visual Conformance & Accessibility,Chevrons and sortable headers are keyboard-operable and expose their state,74,KEEP,Accessibility/visual conformance requirement from the spec.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8635 (specs/sbr-sales-by-representative.md Story 18 S18-R10)
SBR-VIS-05,C30309,https://shopview.testrail.io/index.php?/cases/view/30309,SBR,SBR — Visual Conformance & Accessibility,The subdued grey of the (N) count and (Inactive) tag meets WCAG AA contrast,75,WEAK-KEEP,WCAG AA contrast ratio requires tooling; one-time a11y check.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8635 (specs/sbr-sales-by-representative.md Story 18 S18-R11; S18-R12)
SBR-WO-01,C30310,https://shopview.testrail.io/index.php?/cases/view/30310,SBR,SBR — Work Order Sales Rep,"Sales Representative selector shows on WO and Part Sale, not on imported",72,KEEP,"Sales-rep entry-point on Work Orders — the PO said the report ""goes a lot deeper"", these entry points are how data gets in.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8636 (specs/sbr-sales-by-representative.md Story 19 S19-R1; S19-N1)
SBR-WO-02,C30311,https://shopview.testrail.io/index.php?/cases/view/30311,SBR,SBR — Work Order Sales Rep,Selector offers only reps whose sales-representative toggle is on,65,KEEP,"Sales-rep entry-point on Work Orders — the PO said the report ""goes a lot deeper"", these entry points are how data gets in.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8636 (specs/sbr-sales-by-representative.md Story 19 S19-R2; S19-R8 — toggle entry path Settings -> Staff -> edit the staff member per the PRD companion video 2026-07-30 09:17-09:41; exact toggle label to confirm live in the build)
SBR-WO-03,C30312,https://shopview.testrail.io/index.php?/cases/view/30312,SBR,SBR — Work Order Sales Rep,A new WO opens with Sales Representative unassigned; a change saves at once,75,KEEP,"Sales-rep entry-point on Work Orders — the PO said the report ""goes a lot deeper"", these entry points are how data gets in.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8636 (specs/sbr-sales-by-representative.md Story 19 S19-R3; S19-R4)
SBR-WO-04,C30313,https://shopview.testrail.io/index.php?/cases/view/30313,SBR,SBR — Work Order Sales Rep,The Sales Representative selector is read-only when Invoiced or Paid,68,KEEP,"Sales-rep entry-point on Work Orders — the PO said the report ""goes a lot deeper"", these entry points are how data gets in.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8636 (specs/sbr-sales-by-representative.md Story 19 S19-R5)
SBR-WO-05,C30314,https://shopview.testrail.io/index.php?/cases/view/30314,SBR,SBR — Work Order Sales Rep,"Invoice credit snapshot: WO rep, else customer rep, else unassigned",67,KEEP,Invoice crediting snapshot precedence (WO rep > customer rep > unassigned; never retroactive) — the core crediting contract.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8636 (specs/sbr-sales-by-representative.md Story 19 S19-R6; S19-N2; §3 Key Decisions (single-rep snapshot); Story 22 S22-R3)
