FD ID,TestRail Case ID,TestRail Link,Area,Title,Priority,Fresh Status (2026-07-10),What needs to be done (plain),Fresh Evidence / Note
FD-TMPL-004,C28505,https://shopview.testrail.io/index.php?/cases/view/28505,Template admin — create,Verify creating a Discount template,Medium,VIU-Verified,No action needed — passed.,"generic 'Template created' toast vs spec 'Discount added' per batch-1; not re-driven | WORDING+VIU 2026-07-13: CORRECTED title: the toast is generic (not a per-type 'Discount added'). Create dialog + list confirmed live. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-TMPL-005,C28506,https://shopview.testrail.io/index.php?/cases/view/28506,Template admin — auto-apply,Verify the 'Auto-apply to all new work orders at this location' checkbox adds the template to every new work order at that location,High,VIU-Verified,No action needed — passed.,"auto-apply template ('Capped discount' + test pfees) landed on every fresh WO as appliedBy=auto | WORDING+VIU 2026-07-13: CORRECTED auto-apply label: dialog toggle is 'Auto-apply to new work orders'; list column 'Auto-Apply To Work Orders'. Confirmed live (shot tmpl-02). | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-TMPL-006,C28507,https://shopview.testrail.io/index.php?/cases/view/28507,Template admin — edit,"Verify editing a template (Edit Fee / Discount dialog, 'Save' button)",Medium,VIU-Verified,No action needed — passed.,edit locks Type+Calc on template edit (spec locks only in WO dialog) per batch-1; not re-driven | WORDING+VIU 2026-07-13: Edit dialog title 'Edit Fee / Discount' + 'Save' button confirmed on the fee/discount Edit dialog (shot edit-01). Edit opens from the row's pencil button. Toast text carried.
FD-TMPL-007,C28508,https://shopview.testrail.io/index.php?/cases/view/28508,Template admin — delete,Verify the template delete confirm dialog and buttons,High,VIU-Verified,No action needed — passed.,delete-confirm dialog + affectedCustomerCount warning per batch-1; delete-precondition endpoint intact | WORDING+VIU 2026-07-13: Delete confirm confirmed live: standardized 'Delete Template' dialog with 'Cancel' + red 'Delete' (shot tmpl-03). The plain (no-customer) body wording was not captured this run — the sample template had a customer default (see FD-TMPL-008).
FD-TMPL-008,C28509,https://shopview.testrail.io/index.php?/cases/view/28509,Template admin — delete,Verify the delete confirm adds a warning when the template is a customer default,Medium,VIU-Verified,No action needed — passed.,"standardized 'Delete Template' dialog wording = intended per epic; case-update to adopt live wording still pending | WORDING+VIU 2026-07-13: Customer-default warning confirmed live EXACTLY: 'This template is set as a default for N customer(s). Deleting it will remove it from them.' (saw '1 customer', shot tmpl-03)."
FD-TMPL-009,C28510,https://shopview.testrail.io/index.php?/cases/view/28510,Template admin — delete,Verify deleting a template leaves work-order fees/discounts made from it unchanged,High,VIU-Verified,No action needed — passed.,"template deleted (204) -> WO adjustment made from it survives unchanged (resolved 6 intact) | WORDING+VIU 2026-07-13: Delete leaves WO adjustments unchanged; carried. Nav corrected to Finance. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-TMPL-011,C28512,https://shopview.testrail.io/index.php?/cases/view/28512,Template admin — dialog fields,Verify Max Amount shows only for percentage methods and how 0 behaves,Medium,VIU-Verified,No action needed — passed.,"maxCap 0 accepted and STORED as 0 on the template (201) and WO resolve treats 0 as NO cap (34.15) — FDBUG-9 persists | WORDING+VIU 2026-07-13: Max Amount only for % confirmed (WO+template dialogs). DEVIATION (PO Q2): a Max Amount of 0 is treated as 'no cap'. Labels cleaned. | CHRIS WARD ROUND-2 ANSWER APPLIED 2026-07-14(Q2=A): PO ruled a typed 0 in Max Amount = 'no limit' (WAD, S2-R25). 0-handling no longer a deviation; FDBUG-9 closed as accepted; jira draft TICKET 4 DROPPED. Expected reworded to affirm 0=no-cap. PUSHED TO TESTRAIL 2026-07-14 via update_case (QA-lead one-day authorization; update 200 / re-verify 200 MATCH; audit: testrail-round2-push-log.md)."
FD-TMPL-013,C28514,https://shopview.testrail.io/index.php?/cases/view/28514,Template admin — validation,Verify a percentage-discount template cannot go over 100% while a percentage-fee template has no cap,Medium,VIU-Verified,No action needed — passed.,discount template 150% -> 400; fee template 150% -> 201 | WORDING+VIU 2026-07-13: %>100 discount rejected (confirmed via API 2026-07-13: 'A percentage discount cannot exceed 100%').
FD-TMPL-014,C28515,https://shopview.testrail.io/index.php?/cases/view/28515,Template admin — dialog fields,Verify a Fee/Discount template offers the four whole-work-order methods and no scope field,Medium,VIU-Verified,No action needed — passed.,"builder offers exactly 4 whole-WO methods (Flat, % Labor, % Parts, % Subtotal), no scope field, no legacy '% Labor+Parts' | WORDING+VIU 2026-07-13: Calc Type options confirmed (same 4 whole-WO methods as the WO dialog); no scope field."
FD-TMPL-015,C28516,https://shopview.testrail.io/index.php?/cases/view/28516,Template admin — negative,Verify the template save-failure message,Low,VIU-Verified,No action needed — passed.,template empty name -> 400; amount 0 -> 400 (save-failure surfaced) | WORDING+VIU 2026-07-13: Save-failure toast text carried from prior VIU (not force-failed this run).
FD-TMPL-016,C28517,https://shopview.testrail.io/index.php?/cases/view/28517,Template admin — permissions,Verify the admin Fees & Discounts page needs the Settings → Service permission,High,VIU-Verified,No action needed — passed.,"BE-enforced: tech templates GET/POST -> 403; page FE-gated settingsFinance | WORDING+VIU 2026-07-13: Templates admin is back-end gated by Settings → Finance (Tech → 403), established batch-2. Nav corrected to Finance. NOTE: re-check the Tech negative after the roles matrix is re-derived (Technician drifted on shared qb). | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-TMPL-017,C28518,https://shopview.testrail.io/index.php?/cases/view/28518,Template admin — dialog fields,Verify the template Name is limited to 100 characters,Low,VIU-Verified,No action needed — passed.,name 100ch -> 201; 101ch -> 400 | WORDING+VIU 2026-07-13: Name 100-char limit carried.
FD-TMPL-018,C29917,https://shopview.testrail.io/index.php?/cases/view/29917,Template admin — jurisdiction note,Verify the admin Fee/Discount template dialog shows the tax-jurisdiction note below the Taxable Yes/No dropdown (for every kind),Medium,VIU-Verified,No action needed — passed.,"administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-VAL-001,C28599,https://shopview.testrail.io/index.php?/cases/view/28599,Validation / Edge,"Verify the Add button stays disabled until Name, Type, Calculation Type and an Amount above 0 are all set",High,VIU-Verified,No action needed — passed.,"CONFIRMED AGAIN: Add button enabled on empty form (validates on submit) — PO Q4=B defect persists | WORDING+VIU 2026-07-13: DEVIATION re-confirmed 2026-07-13 (BUG-FD-4): the 'Add Fee' button is ENABLED on an empty form (validates on submit). Labels build-accurate (Add Fee/Add Discount, Calculation Type, Max Amount). | STAGING VIU 2026-07-20 staging LIVE VIU: BUG-FD-4 FIXED on staging: confirm button disabled until Name+Type+Calc+Amount>0 set. Live-observed (dev-wo-emptyform + part-sale Add Fee disabled-until-valid). | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png."
