"Locations: Staging Heavy Duty - 9919"
Type,"Part #",Description,Category,Vendor,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
Inventory,3102802,"Compressor Outlet O-Ring","HD-Engine Comp","Keman Electrical",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,3104485,"EGR HOTPIPE CLAMP","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3118,"AXEL SHAFT FLANGE GASKET","HD-Shop Supply",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"559 days",14.00,0.00,5,20
Inventory,31432,"MV ATF, Full Synthetic, 1L",HD-Fluids,"Huriver Management",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,31872,"GASKET MAKER GEAR OIL RTV 80ML",HD-Fluids,"Cuview Management",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"403 days",4.00,0.00,1,3
Inventory,320031772,"TDTO 30W 3.78L",HD-Fluids,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.50,0.00,0,0
Inventory,320271102,"SAMPLE KIT",HD-Fluids,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,3223155,"Oil Filter (322-3155)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,327-297,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,6
Inventory,327-434,PIN,"HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,2,6
Inventory,327-437,"PIN (43146)","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,2,4
Inventory,327-443,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,327-480,PIN,"HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,327-483,"Spring Pin, Freightliner/Paccar","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"305 days",6.00,0.00,0,1
Inventory,327-490,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,6
Inventory,327-507,PIN,"HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,327-508,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,327-516,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,12.00,0.00,6,12
Inventory,327-533,"Spring Pin Volvo","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"522 days",4.00,0.00,1,2
Inventory,327-537,"PIN ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,327-539,"PIN FRONT ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,327-540,PIN,"HD-Steering & Suspension",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,3276618,"AIR FILTER ASSY (327-6618, AF56003, WP10204)",HD-Filters,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,330-3040,"HUB CAP GASKET 4 HOLE","HD-Wheel Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"328 days",8.00,0.00,2,5
Inventory,330-3077,"O-Ring, Stemco Trailer Hubcap (340-4975)","HD-Trailer Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,2,4
Inventory,33001-3004,"MX150 Female Terminal (Allison 80 Pin Connector)","HD-Lighting & Electrical","Bavale Beverages",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,25.00,0.00,0,1
Inventory,33002,"Inline Fuel Filter, Plastic, 5/16"" In/Out ",HD-Filters,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3301834,"PACKING SET SEAL KIT","HD-Equipment & Hydraulics","Iuboro Transport",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3328379,"Cap Screw, Hex Flange Head","HD-Engine Comp","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3328637,"Cap Screw, Hex Flange Head","HD-Engine Comp","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,3328948,"EXHAUST MANIFOLD GASKET",HD-Exhaust,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,33361,"Spin-On Fuel Filter, Deutz",HD-Filters,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,334-1186,"ANTI-TURN WASHER , RIDEWELL","HD-Steering & Suspension",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,16.00,0.00,0,0
Inventory,334-1576,"HENDRICKSON TF-II BUSHING KIT (Partial Kit In Stock)","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,334-1628,"PIVOT KIT (S-26321)","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,334-2162,"SERVICE KIT, RIDEWELL","HD-Steering & Suspension",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,334-658,"HNDRCKSN TF-II BUSHING KIT","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,334-809,"CASTLE NUT - 7/8"" NF",HD-Fasteners,"Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"482 days",2.00,0.00,0,0
Inventory,33411,"Spin-On Fuel/Water Separator, Racor, Closed Bowl, Drain-Only",HD-Filters,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,33531,"Fuel/Water Separator. John Deere",HD-Filters,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,33700,"Open Back, Black Rubber, Grommet for 33 Series and 0.75 in. Lights, Round","HD-Lighting & Electrical","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"313 days",2.00,0.00,0,1
Inventory,33739,"Fuel/Water Separator Filter, John Deere ",HD-Filters,"Baplains Solutions",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,339-255,"PIVOT KIT","HD-Steering & Suspension",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,339-300,"RIDEWELL BUSHING KIT","HD-Steering & Suspension",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,33967,"CLAMP 3""",HD-Exhaust,"Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,34-1451,"LEAF SPRING, DODGE 1500 (52113141AI)","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,34-1451HD,"5 LEAF HD SPRING 4/1","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,34-1465,"LEAF SPRING, DODGE 2500/3500 (52113320AF)","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3408300RX,"Celect Plus Engine Control Module, N14, Used ","HD-Engine Comp","Eiwell Logistics",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,345-164E,"HUTCH TORQUE ROD ADJ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-167E,"HUTCH RIGID TORQUE ROD","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-211,"TORQUE ROD ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-212,"FREIGHTLINER TORQUE ROD 23.89""","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-884,"PETERBILT TORQUE ROD 25.56""","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-898,"TORQUE ROD ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-905,"TORQUE ROD 25-9/16"" ","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,2
Inventory,345-956,"DIFF TO FRAME TORQUE RODS","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,345-971,"TORQUE ROD","HD-Steering & Suspension","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3466688,"Air Filter (346-6688, AF4457, PA5290, P599052, WA10387)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3481861,"Hydraulic Filter Element (248-1861, P575655)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,35-P-69,"PTO SHIM","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,35-P-8,"PTO SHIFT COVER GASKET CHELSEA 442 SERIES","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"377 days",2.00,0.00,2,5
Inventory,35-P-84,"PTO SHIM","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,5
Inventory,350-0163,"Engine Block Heater, 1250W","HD-Misc / Other",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3500022,"HD ENGINE BLOCK HEATER 750W 120V","HD-Engine Comp","Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3519178C91,RESISTOR,"HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3533426C3,"FITTING, FUEL LINE, OUTLET, STRAIGHT","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,2,8
Inventory,3538578,"WATERPUMP GASKET",Uncategorized,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3546535C1,"FAN ENGINE","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3558527C1,"AIR TANK CABLE","HD-Air Brakes & Air Suspension","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3560701,"FINNING/CAT CABLE ASSEMBLY",Uncategorized,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3561562C1,"SENSOR AMBIENT AIR TEMP","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3572012C1,"SENSOR GAUGE LOW COOLANT SENDE","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3588394R1,"RING O 4.1"" X .140","HD-Wheel Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,35910,"5"" Rain Cap, Flapper",HD-Exhaust,"Ogrove Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3591093C1,"FITTING *90 DEG NG8 VOSS QUICK","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,2,8
Inventory,3591094C1,"FITTING *STRGHT NG8 VOSS QUICK","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,2,8
Inventory,3591613C1,"FUEL LINE","HD-Hose & Fittings","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,43.00,0.00,0,0
Inventory,3592382C1,"TERMINAL, FEMALE","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,3600001,"BLOCK HEATER CORD","HD-Shop Supply",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3600004,"BLOCK HEATER CORD","HD-Shop Supply",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3600008,"BLK HTR CORD- 90 THREADED","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,3600048,"72"" High Heat Block Heater Cord","HD-Engine Comp","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3608960,"Fuel Filter Element (360-8960, 360-8958/3608958, PF46137)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,3609781C1,"LIGHT DOME DRAWBRIDGE GRAY","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,36105R,"Red Flex Lite","HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3614546C1,"TERMINAL, FEMALE","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,17.00,0.00,0,0
Inventory,3619554,"Fuel/Water Separator (361-9554, FS20049, P551433, WF10054)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3621163,"Hydraulic Filter (362-1163)",HD-Filters,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,363-5819,"Fuel Water Separator",Off-Road,"Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,1,2
Inventory,3670920C3,"SEAL, COW","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3673333C1,"TERMINAL, FEMALE","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,31.00,0.00,0,0
Inventory,3678603,"SEAL O RING","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"287 days",3.00,0.00,2,4
Inventory,3678912,"SEAL O RING","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3683607,"Water Outlet Seal, EGR Cooler, X15","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3684336,"GASKET THERMOSTAT HOUSING","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,3685124,"SEAL O RING","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"287 days",2.00,0.00,0,0
Inventory,3685309,"V-Band Clamp",HD-Exhaust,"Keman Electrical",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3686943C1,"TERMINALS, FEMALE 20-18 GA","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,3686944C1,"TERMINALS, FEMALE","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,19.00,0.00,0,0
Inventory,3687007,"Front Gear Cover Gasket, ISX/X15","HD-Engine Comp","Keman Electrical",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"250 days",2.00,0.00,0,1
Inventory,3689587,"Turbocharger Mounting Stud, X15","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,4,4
Inventory,3695041,"GASKET TURBOCHARGER","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"285 days",1.00,0.00,0,0
Inventory,3711430C92,"A/C LINE","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3719022R,"Outrigger leg hiab 144","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,372-5196,"Fuel Pressure Regulator, Cat C7","HD-Engine Comp","Figrove Apparel",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,372-7097,"STEMCO GRIT-GUARD 2PC WHEEL SEAL (46305/46300, 370025A/380025A, 307-0743, 373-0143, 10045888)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"293 days",4.00,0.00,2,4
Inventory,372-7099,"STEMCO GRIT-GUARD 2PC WHEEL SEAL (42623/42627, 370065A/380065A, 307-0723, 373-0123, 10045889, 42622)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,2,6
Inventory,3720926,"COLUMN COVER SPACER","HD-Equipment & Hydraulics","Iuboro Transport",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3727,"Fuel Water Separator Filter, Davco 380/243, 10 Micron",HD-Filters,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,373-0113,"VOYAGER 1PC WHEEL SEAL (40136/40129, 370036A, 372-7098)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,11.00,0.00,2,10
Inventory,373-0123,"VOYAGER 1PC WHEEL SEAL (SKF42623/42627, 370065A/380056A, 372-7099, 307-0723, 10045889, 42622)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"514 days",8.00,0.00,4,12
Inventory,37321,"Mobil 1 Synthetic Engine Oil, 10W30 4.73L",HD-Fluids,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3747379,"STICK/OUTERBOOM CYLINDER SEAL KIT","HD-Equipment & Hydraulics","Iuboro Transport",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3747417,"SEAL KIT 16","HD-Equipment & Hydraulics","Iuboro Transport",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,3758X,"BRAKE DRUM, 16x5 (CM10014756,  ABP N42A1655BFV, 65158B)","HD-Heavy Duty Drums",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,379502,"PTO Pressure Switch","HD-Equipment & Hydraulics","Luwick Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"458 days",1.00,0.00,0,1
Inventory,379547,"Chelseal Parker PTO Pressure Switch, Normally Open","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,38-0042,"HD SS T-Bolt Clamp, 2.56""-2.87""","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"447 days",2.00,0.00,0,1
Inventory,38-1334,"Constant Tension Gear Clamp, 3.25""-4.13""","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"247 days",3.00,0.00,0,1
Inventory,38-1338,"Constant Tension Gear Clamp, 3.75""-4.63""","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"362 days",1.00,0.00,0,0
Inventory,38-1614,"30-33MM W4 T-Bolt Clamp","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,38-1654,"SS W4 T-Bolt Clamp, 4.09"" - 4.41""","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,1
Inventory,38-1658,"SS W4 T-Bolt Clamp, 4.43"" - 4.75""","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,380123-12,"PTO Solenoid","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"570 days",2.00,0.00,0,0
Inventory,380515,"PTO SWITCH WHITE 442 SERIES 91482","HD-Equipment & Hydraulics",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,3.00,0.00,0,0
Inventory,3805480C2,"EXHAUST CLAMP, 4"" V BAND",HD-Exhaust,"Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3806395C1,"CONTROL MODULE COOLANT FLUID L","HD-Cooling & HVAC",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3815648C2,"BELT FAN 8PK ACCESSORY -","HD-Belts, Pulleys & Tensioners",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,382-8036,"STEMCO GRIT-GUARD 2PC WHEEL SEAL (35066/35058, 370001A/380001A, 308-0836, 383-0136, 10045885)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"283 days",12.00,0.00,0,0
Inventory,382-8066,"STEMCO GRIT-GUARD 2PC WHEEL SEAL (28758/28759, 370150A, 308-0866)","HD-Wheel Comp","Wuboro Farms",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"307 days",7.00,0.00,0,0
Inventory,3820629,"Oil Filter Head Gasket, L10/M11, ISM","HD-Engine Comp","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3827656C1,"SEAL UNITIZED 160 WE","HD-Wheel Comp","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,38572CAN,"2"" EXHAUSTWELD HEATWRAP",HD-Exhaust,"Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3874985C1,CONNECTOR,"HD-Lighting & Electrical",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3875001C1,"ELECTRICAL COVER, 90 DEGREE","HD-Lighting & Electrical","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3900631,"SCREW HEX FLANGE HEAD CAP","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,3900706C1,"GASKET EXH PIPE FLANGE 4 IN J",HD-Exhaust,—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,3900956,"Expansion Plug, ISL, .6975 dia.","HD-Engine Comp","Xistone Consulting",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,1
Inventory,3905216,"Turbocharger Outlet Clamp, Dodge","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,1,1
Inventory,3905829,"LINK V9` TOP SEAT","HD-Equipment & Hydraulics","Iuboro Transport",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,2,5
Inventory,3912220A,"EXH,GASKET","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,3912473,"SEAL,O-RING","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"308 days",1.00,0.00,0,0
Inventory,3912883058,"HYDRAULIC PUMP OUTPUT SHAFT SEAL (391-288-3058)","HD-Equipment & Hydraulics","Luwick Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,3918779,"GASKET CONNECTION","HD-Engine Comp",—,0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
