group,foreign_case,author,section,case_verdict,unit_where,unit_verdict,strength,signature,missing_token,our_cases,why,assertion
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,error message set,error,,"no case of ours contains 'error' together with ['message', 'set']","<li>If not set, error message on FE:"
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,catalog field part,catalog,,"no case of ours contains 'catalog' together with ['field', 'part']",Catalog part is a required field</li>
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,field mandatory vendor,field,,"no case of ours contains 'field' together with ['mandatory', 'vendor']",<li>Verify that field Vendor is mandatory</li>
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,2877 field longer,2877,,"no case of ours contains '2877' together with ['field', 'longer']",<li><strong>Since v0.13 this is no longer a mandatory field [SV-2877]</strong></li>
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,error message set,error,,"no case of ours contains 'error' together with ['message', 'set']","<p>// If not set, Error message on FE:"
27,C105,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,field required vendor,field,,"no case of ours contains 'field' together with ['required', 'vendor']",Vendor is a required field</p>
27,C106,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory part,base,,"no case of ours contains 'base' together with ['inventory', 'part']",{{BASE_URL}}/parts/inventory</li>
27,C106,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,button inventory new,button,,"no case of ours contains 'button' together with ['inventory', 'new']",<li>Click on New Inventory Part button</li>
27,C106,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,dialog inventory new,dialog,,"no case of ours contains 'dialog' together with ['inventory', 'new']",<li>New Inventory Part dialog opens</li>
27,C106,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,button close dialog,button,,"no case of ours contains 'button' together with ['close', 'dialog']","<li>Click ""x"" button to close dialog</li>"
27,C107,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory part,base,,"no case of ours contains 'base' together with ['inventory', 'part']",{{BASE_URL}}/parts/inventory</li>
27,C107,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,existing inventory part,existing,,"no case of ours contains 'existing' together with ['inventory', 'part']",<li>Click on existing inventory part from the table</li>
27,C107,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,dialog edit inventory,dialog,,"no case of ours contains 'dialog' together with ['edit', 'inventory']",<li>Edit Inventory Part dialog is opened</li>
27,C107,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.content,CANDIDATE GAP,PHRASING,dialog edit field,dialog,,"no case of ours contains 'dialog' together with ['edit', 'field']",<li>Edit fields from dialog</li>
27,C107,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,info inventory part,info,,"no case of ours contains 'info' together with ['inventory', 'part']",<li>Updated info is visible on inventory part</li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory part,base,,"no case of ours contains 'base' together with ['inventory', 'part']",{{BASE_URL}}/parts/inventory</li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,existing inventory part,existing,,"no case of ours contains 'existing' together with ['inventory', 'part']",<li>Click on existing inventory part from the table</li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,dialog edit inventory,dialog,,"no case of ours contains 'dialog' together with ['edit', 'inventory']",<li>Edit Inventory Part dialog is opened</li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,cancel delete deletion,cancel,,"no case of ours contains 'cancel' together with ['delete', 'deletion']",<li><p>Confirm deletion modal pops up with options<br />Delete<br />Cancel</p></li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,cancel delete deletion,cancel,,"no case of ours contains 'cancel' together with ['delete', 'deletion']",<li><p>Confirm deletion modal pops up with options<br />Delete<br />Cancel</p></li>
27,C108,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step5.expected,CANDIDATE GAP,PHRASING,deleted inventory part,deleted,,"no case of ours contains 'deleted' together with ['inventory', 'part']",<li>Inventory Part deleted</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory navigated,base,,"no case of ours contains 'base' together with ['inventory', 'navigated']",<li>User is navigated to the {{BASE_URL}}/parts/inventory page</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,dots inventory menu,dots,,"no case of ours contains 'dots' together with ['inventory', 'menu']",<li>Click on Inventory menu (3 dots)</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,count cycle new,count,,"no case of ours contains 'count' together with ['cycle', 'new']",<li>New option ' Cycle count' is visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,close dropdown inventory,close,,"no case of ours contains 'close' together with ['dropdown', 'inventory']",<li>Inventory menu (dropdown) closes</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button inventory longer,button,,"no case of ours contains 'button' together with ['inventory', 'longer']",<li>'New Inventory Part' button is no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button save visible,button,,"no case of ours contains 'button' together with ['save', 'visible']",<li>'Save' button is visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button cancel visible,button,,"no case of ours contains 'button' together with ['cancel', 'visible']",<li>'Cancel' button is visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,available chang count,available,,"no case of ours contains 'available' together with ['chang', 'count']",<li>'Count changes available:
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,message visible xyz,message,,"no case of ours contains 'message' together with ['visible', 'xyz']",XYZ' message is visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button print visible,button,,"no case of ours contains 'button' together with ['print', 'visible']",<li>Print button is visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,column new table,column,,"no case of ours contains 'column' together with ['new', 'table']",<li><p>New columns are visible on the table:</p>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,button longer save,button,,"no case of ours contains 'button' together with ['longer', 'save']",<li>'Save' button is no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,button cancel longer,button,,"no case of ours contains 'button' together with ['cancel', 'longer']",<li>'Cancel' button is no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,available chang count,available,,"no case of ours contains 'available' together with ['chang', 'count']",<li>'Count changes available:
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,longer message visible,longer,,"no case of ours contains 'longer' together with ['message', 'visible']",XYZ' message is no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,adjustment column count,adjustment,,"no case of ours contains 'adjustment' together with ['column', 'count']",<li>Columns 'Count' and 'Adjustment' are no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,button longer print,button,,"no case of ours contains 'button' together with ['longer', 'print']",<li>Print button is no longer visible</li>
27,C338,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,button inventory new,button,,"no case of ours contains 'button' together with ['inventory', 'new']",<li>'New Inventory Part' button is visible again</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,custom_preconds,CANDIDATE GAP,PHRASING,base inventory navigated,base,,"no case of ours contains 'base' together with ['inventory', 'navigated']",<li>User is navigated to the {{BASE_URL}}/parts/inventory page</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.content,CANDIDATE GAP,PHRASING,dots inventory menu,dots,,"no case of ours contains 'dots' together with ['inventory', 'menu']",<li>Click on Inventory menu (3 dots)</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step1.expected,CANDIDATE GAP,PHRASING,count cycle option,count,,"no case of ours contains 'count' together with ['cycle', 'option']",<li>Option ' Cycle count' is visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,close dropdown inventory,close,,"no case of ours contains 'close' together with ['dropdown', 'inventory']",<li>Inventory menu (dropdown) closes</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button inventory longer,button,,"no case of ours contains 'button' together with ['inventory', 'longer']",<li>'New Inventory Part' button is no longer visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button save visible,button,,"no case of ours contains 'button' together with ['save', 'visible']",<li>'Save' button is visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button cancel visible,button,,"no case of ours contains 'button' together with ['cancel', 'visible']",<li>'Cancel' button is visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,available chang count,available,,"no case of ours contains 'available' together with ['chang', 'count']",<li>'Count changes available:
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,message visible xyz,message,,"no case of ours contains 'message' together with ['visible', 'xyz']",XYZ' message is visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,button print visible,button,,"no case of ours contains 'button' together with ['print', 'visible']",<li>Print button is visible</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,column new table,column,,"no case of ours contains 'column' together with ['new', 'table']",<li><p>New columns are visible on the table:</p>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,character count enter,character,,"no case of ours contains 'character' together with ['count', 'enter']",<li><p>Enter special characters and symbols in 'Count' field <br />Example:
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,allowed character special,allowed,,"no case of ours contains 'allowed' together with ['character', 'special']",<li>Special characters and symbols are not allowed</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,character contain count,character,,"no case of ours contains 'character' together with ['contain', 'count']",<li><p>Enter mixed values that contain both numerical and non-numerical character in 'Count' field <br />Example:
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,12abc34 9.10abc strong,12abc34,,"no case of ours contains '12abc34' together with ['9.10abc', 'strong']","<strong>12abc34, 56#78, 9.10abc</strong></p></li>"
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,allowed character non,allowed,,"no case of ours contains 'allowed' together with ['character', 'non']",<li>Non-numerical characters are not allowed</li>
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step5.content,CANDIDATE GAP,PHRASING,count decimal enter,count,,"no case of ours contains 'count' together with ['decimal', 'enter']",<li><p>Enter decimal numbers in 'Count' field <br />Example:
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step5.content,CANDIDATE GAP,PHRASING,1.00 1.724 1.725,1.00,,"no case of ours contains '1.00' together with ['1.724', '1.725']","<strong>1.00, 1.724, 1.725, 1.729</strong></p></li>"
27,C339,Vladimir Tomovic,Test Cases > Parts > Inventory,COVERED-BY,step5.expected,CANDIDATE GAP,PHRASING,allowed decimal number,allowed,,"no case of ours contains 'allowed' together with ['decimal', 'number']",<li>Decimal numbers are <strong>allowed</strong></li>
