report,report_prefix,story,story_title,requirement_id,kind,requirement_text,status,covering_cases,covering_c_ids,retired_only_anchor,text_candidates,verdict,judgement
Parts Velocity,PV,7,Visual Conformance,S7-R7,requirement,"S7-R7:** These rules are the normative visual spec for this report as built. If the application's report styling evolves after this spec is locked, this report's visual treatment should be updated in a new spec round; this spec is the source of truth for this report.",NOT-TESTABLE,,,,PV-VIS-01(0.533),NOT-TESTABLE,"A meta-statement about the spec, not about the product: 'These rules are the normative visual spec ... this spec is the source of truth for this report.' Nothing a tester can observe in the build. (SBR's twin S18-R7.6 is anchored on SBR-VIS-01 C30305 and reads the same way - noted for consistency.)"
Parts Velocity,PV,7,Visual Conformance,S7-R8,requirement,"S7-R8:** When shown (S2-R12 / S3-R10), the per-row **Location** column renders as the **leftmost** column, before Type, using the suite's standard column treatment so its placement matches the same column on the other reports in the suite. The Location filter control (S2-R9) keeps a **constant width** regardless of the selected label (a single location name, several, or ""All Locations""), so the toolbar layout does not shift when the selection changes. * * *",COVERED-DIRECT,PV-FILT-14,C38914,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R1,requirement,"S1-R1:** The report appears in the reports navigation under the **Performance** group, labeled ""Technician Utilization"".",COVERED-DIRECT,TU-NAV-01,C30392,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R2,requirement,"S1-R2:** When the user opens the report, it shows one row for each technician who has clocked time in the selected date range at the selected location(s).",COVERED-DIRECT,TU-NAV-02,C30393,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R3,requirement,"S1-R3:** On the user's first visit (no saved settings — §3), the report defaults to the **current calendar month** (the date picker's ""This Month"" preset) and the user's currently active location. Because a range never extends past ""now,"" the current-month default effectively shows the month to date.",COVERED-DIRECT,TU-NAV-03,C30394,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R4,requirement,"S1-R4:** The user can change the date range with the report's date-range picker (Story 9 covers the location filter). A Custom range is capped at a 366-day maximum span (start–end), matching the largest preset.",COVERED-DIRECT,TU-NAV-04,C30395,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R5,requirement,"S1-R5:** When the user changes the date range or the location selection, the report reloads its rows for the new range/location(s) (see S1-R10 for the loading state).",COVERED-DIRECT,TU-API-02; TU-NAV-04,C30450; C30395,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R6,requirement,"S1-R6:** The report shows data for the location(s) currently selected in the location filter (Story 9), defaulting to the user's active location.",COVERED-TEXT,TU-NAV-03,C30394,,,COVERED-TEXT,TU-NAV-03 (C30394) expected 3: 'The location filter defaults to the user's currently active location.' Scoping itself is TU-LOC-02 (C30443).
Technician Utilization,TU,1,Report Access and Display,S1-R7,requirement,"S1-R7:** Every clock record is day-grouped and windowed in a **single report-level time zone — the active workplace's** — regardless of the location where each record was clocked (a record's day, the current-month default boundary, and the midnight split of a record are all evaluated in that one report-level time zone). This matches the Timesheet Activities report's single-time-zone grouping (S1-R9).",COVERED-DIRECT,TU-NAV-06,C30397,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R8,requirement,"S1-R8:** On later visits, the report opens with the date range, location selection, and column selection the user last used, and the technicians the user previously **deselected** stay deselected (all others, including technicians who appear for the first time, are selected — S5-R9/R10). The report restores its own saved location selection independent of the application's current global location switcher; the switcher's active location seeds the selection on a first visit (S9-R2) and serves as the defensive fallback on return when the saved location set resolves to empty (S9-R6, S9-R7).",COVERED-DIRECT,TU-LOC-03; TU-TECH-04,C30444; C30426,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R9,requirement,"S1-R9: Reconciliation guarantee (scope).** For the **same date range and the same single location** , and counting **closed** clock records, this report's Total Hours for a technician equals the Timesheet Activities report's total for that technician to the cent. Two deliberate scope differences are **not** defects: (a) an **open** (not-yet-clocked-out) record is snapshotted at each report's own load instant, so two reports loaded at different moments can differ by the elapsed open time (S1-E1); (b) when **multiple** locations are selected here, the Total Hours drill-through opens Timesheet Ac",COVERED-DIRECT,TU-LINK-03; TU-LINK-04; TU-LINK-05,C30430; C30431; C30432,,,,
Technician Utilization,TU,1,Report Access and Display,S1-R10,requirement,"S1-R10: Loading state.** On the initial load and on every reload (date-range or location change), the data area shows the standard reports loading indicator; existing rows are replaced only when the new data returns. The toolbar remains interactive. _* Context note: ""current month"" (S1-R3), the day grouping (Story 4), and the open-clock cutoff (S1-E1) are all measured in the active workplace's report-level time zone (S1-R7), not UTC._ **Negative Cases:**",COVERED-DIRECT,TU-NAV-05,C30396,,,,
Technician Utilization,TU,1,Report Access and Display,S1-N1,negative,"S1-N1:** If the user does not have the required permission, the report does not appear in the navigation.",COVERED-DIRECT,TU-NAV-07,C30398,,,,
Technician Utilization,TU,1,Report Access and Display,S1-N2,negative,"S1-N2:** If no technician has clocked time in the selected date range at the selected location(s), the report shows the no-data message (§7) instead of rows. **Edge Cases:**",COVERED-DIRECT,TU-NAV-08,C30399,,,,
Technician Utilization,TU,1,Report Access and Display,S1-E1,edge,"S1-E1:** If a technician is still clocked in when the report loads, that open time is counted up to the moment the report loads — a fixed snapshot taken at load, not a value that keeps ticking on screen. This matches how the Timesheet Activities report treats an open record. (See S1-R9(a) for the reconciliation consequence.) _* Context note: clocked time is measured only within the selected date range — a record that starts before the range or ends after it counts only the part inside the range. A record that crosses midnight is split by day (in the active workplace's report-level time zone), ",COVERED-DIRECT,TU-LINK-04,C30431,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R1,requirement,"S2-R1:** The column headers appear in this fixed left-to-right order: Technician, Total Hours, WO Hours, Internal Hours, Utilization %, Est. Lost Labor. When shown (more than one location in scope — S9-R9), the per-row **Location** column precedes them all as the leftmost column. Showing or hiding columns via the column selector (Story 10) never reorders the remaining columns.",COVERED-DIRECT,TU-HRS-02,C30401,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R2,requirement,S2-R2:** Total Hours shows the technician's total clocked hours for the range.,COVERED-DIRECT,TU-HRS-02,C30401,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R3,requirement,S2-R3:** WO Hours shows the technician's work-order hours for the range.,COVERED-DIRECT,TU-HRS-02,C30401,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R4,requirement,"S2-R4:** Internal Hours shows the technician's internal hours for the range (all of them, including hours at a location with no configured rate — see S2-E3).",COVERED-DIRECT,TU-ELL-04; TU-HRS-02,C30407; C30401,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R5,requirement,"S2-R5:** Hours values show two decimal places, with no thousands separator (for example, ""107.70""), rounded from the unrounded hours using round-half-up (§3).",COVERED-DIRECT,TU-HRS-02,C30401,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R6,requirement,"S2-R6:** Utilization % shows work-order hours as a percentage of total clocked hours, computed from the unrounded hours.",COVERED-DIRECT,TU-HRS-03,C30402,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R7,requirement,"S2-R7:** Utilization % shows one decimal place followed by a percent sign, rounded round-half-up (e.g., 66.65% → 66.7%). When total clocked hours are 0 (which cannot occur for a rendered row — S1-R2 admits only technicians with clocked time), Utilization % would be undefined and renders ""—""; in practice this state is unreachable on a technician or day row.",COVERED-DIRECT,TU-HRS-03; TU-HRS-04,C30402; C30403,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R8,requirement,"S2-R8:** Est. Lost Labor is the technician's internal hours valued at the default labor rate of the location(s) where they were clocked: for each contributing location, (that location's default labor rate × the technician's internal hours at that location); the per-location products are summed at full precision and the technician's total is rounded once (round-half-up). In a single-location view this is simply the one location's rate × the technician's internal hours.",COVERED-DIRECT,TU-DAY-03; TU-ELL-01,C30420; C30404,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R9,requirement,"S2-R9:** Est. Lost Labor shows a dollar value with two decimal places and commas between thousands (for example, ""$1,234.50"").",COVERED-DIRECT,TU-ELL-01,C30404,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R10,requirement,"S2-R10:** When shown, the Est. Lost Labor column is pinned to the far right of the row.",COVERED-DIRECT,TU-ELL-02,C30405,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R11,requirement,"S2-R11:** When shown, the Est. Lost Labor column is displayed in bold.",COVERED-DIRECT,TU-ELL-02,C30405,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R12,requirement,"S2-R12:** When the report first loads (and after any data reload — S2-R15), the technician rows are sorted by Technician name, from A to Z, and the Technician header shows the ascending sort indicator (S8-R8).",COVERED-DIRECT,TU-SORT-01,C30409,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R13,requirement,"S2-R13:** All six columns (Technician, Total Hours, WO Hours, Internal Hours, Utilization %, Est. Lost Labor) are sortable by clicking the column header. Clicking a column that is not the active sort sorts it ascending; clicking the active sort column again toggles it to descending. There is no third ""cleared"" state — clicking only ever toggles ascending↔descending. Because Technician-ascending is the active sort on load (S2-R12), the first click on the Technician header sorts it descending (Z→A). Sorting is applied on screen to the loaded rows (no reload).",COVERED-DIRECT,TU-API-02; TU-SORT-02,C30450; C30410,,,,
Technician Utilization,TU,2,Columns and Calculations,S2-R14,requirement,"S2-R14:** When two technicians have the same value in the sorted column, they are ordered by Technician name, A to Z; if two technicians share the same display name, they retain a stable order (their order does not change between renders of the same result set).",COVERED-DIRECT,TU-SORT-02,C30410,,,,
